80, 22, 
80, 22, 
76, 19, 
79, 19, 
80, 22, 
80, 18, 
80, 22, 
75, 18, 
78, 18, 
78, 16, 
79, 19, 
78, 16, 
80, 14, 
78, 16, 
80, 14, 
80, 22, 
76, 19, 
80, 22, 
79, 19, 
79, 19, 
80, 22, 
74, 19, 
78, 16, 
78, 16, 
78, 16, 
79, 19, 
76, 18, 
80, 22, 
78, 16, 
76, 18, 
78, 16, 
80, 14, 
79, 19, 
78, 15, 
76, 18, 
79, 19, 
79, 19, 
76, 19, 
80, 18, 
80, 18, 
79, 19, 
76, 18, 
78, 16, 
80, 22, 
78, 16, 
78, 16, 
79, 19, 
80, 14, 
79, 19, 
78, 16, 
