75, 22, 
82, 17, 
83, 20,
83, 19, 
81, 18, 
80, 15, 
83, 20, 
82, 17, 
80, 18, 
80, 17, 
82, 15, 
83, 19, 
81, 17, 
83, 20, 
80, 16, 
80, 18, 
81, 18, 
83, 20, 
81, 17, 
83, 19, 
82, 19, 
83, 20, 
84, 22, 
83, 20, 
80, 14, 
84, 22, 
82, 18, 
82, 19, 
81, 18, 
81, 19, 
83, 20, 
80, 16, 
82, 20, 
83, 20, 
82, 17, 
82, 20, 
84, 22, 
81, 19, 
84, 22, 
81, 17, 
80, 18, 
81, 18, 
81, 17,
83, 19, 
80, 17, 
80, 17, 
81, 17, 
82, 17, 
81, 19, 
82, 18,
