80, 17, 
79, 15, 
79, 17, 
78, 16, 
78, 14, 
84, 22, 
80, 17, 
77, 18, 
79, 14, 
79, 14, 
79, 17, 
78, 16, 
79, 14, 
79, 17, 
79, 16, 
79, 18, 
78, 16, 
79, 17, 
79, 17, 
79, 15, 
78, 14, 
78, 16, 
79, 17, 
78, 16, 
79, 17, 
80, 17, 
78, 16, 
78, 20, 
80, 17, 
78, 16, 
78, 14, 
78, 16, 
76, 18, 
80, 17, 
79, 17, 
79, 17, 
78, 16, 
74, 18, 
78, 19, 
79, 17, 
78, 16, 
79, 17, 
76, 18, 
78, 14, 
79, 17, 
78, 16, 
80, 18, 
78, 20, 
79, 15, 
78, 16, 
