82, 14, 
82, 20, 
82, 20, 
82, 14, 
83, 18, 
82, 16, 
80, 14, 
83, 22,
82, 14,
82, 20,
80, 14, 
82, 20, 
82, 14, 
83, 22, 
82, 14, 
80, 14, 
83, 18, 
82, 20, 
82, 14, 
80, 15, 
82, 14, 
82, 14, 
82, 14, 
80, 14, 
82, 14, 
82, 14, 
82, 14, 
82, 14, 
82, 20, 
80, 14, 
81, 14, 
83, 22, 
80, 14, 
82, 14, 
82, 14, 
82, 14, 
82, 20, 
80, 14, 
82, 14, 
82, 14, 
80, 17, 
83, 19, 
82, 14, 
83, 22, 
79, 14, 
80, 17, 
80, 14, 
80, 15, 
81, 14, 
82, 14, 
