78, 20, 
76, 20, 
81, 18, 
77, 19, 
84, 19, 
77, 20, 
76, 20, 
76, 22, 
75, 21, 
79, 17, 
75, 22, 
77, 20,
79, 20, 
77, 20, 
80, 21,
77, 21,
74, 22, 
79, 20, 
73, 22, 
72, 22,
75, 21, 
78, 19, 
80, 21, 
78, 22, 
77, 20, 
78, 20, 
79, 20, 
80, 20, 
81, 20, 
80, 20, 
72, 19, 
79, 19, 
79, 21, 
75, 21, 
76, 22, 
82, 18, 
78, 18, 
76, 19, 
76, 20, 
82, 19, 
78, 19, 
84, 20, 
82, 19, 
78, 18, 
83, 20, 
78, 20, 
80, 20, 
81, 22, 
78, 21, 
81, 21,  
